name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
TEAMGROUP Elite Plus 8 GB,,"[5,4800]","[1,8]",,Silver,16.667,40
Corsair Vengeance LPX 16 GB,64.99,"[4,2666]","[4,4]",4.062,Black / Yellow,11.253,15
ADATA XPG Z1 16 GB,,"[4,3000]","[2,8]",,Red / Black,10.667,16
Corsair Vengeance RGB 32 GB,144.99,"[5,6800]","[2,16]",4.531,Black,11.765,40
Timetec PINNACLE Konduit 32 GB,52.99,"[4,3200]","[2,16]",1.656,Black,10,16
G.Skill Trident Z5 RGB 48 GB,249.99,"[5,7600]","[2,24]",5.208,White / Black,10,38
Kingston Server Premier 16 GB,47.22,"[4,2666]","[1,16]",2.951,,14.254,19
Patriot Viper RGB 32 GB,84.99,"[5,5600]","[2,16]",2.656,Black / White,12.857,36
PNY XLR8 Gaming EPIC-X RGB 16 GB,45.99,"[4,3600]","[2,8]",2.874,White,10,18
TEAMGROUP T-Force Delta RGB 32 GB,199.99,"[5,7800]","[2,16]",6.25,White / Silver,9.744,38
Patriot Viper Steel RGB 32 GB,68.98,"[4,3600]","[2,16]",2.156,Black,11.111,20
G.Skill Ripjaws S5 32 GB,94.99,"[5,5600]","[2,16]",2.968,White,12.857,36
Corsair Vengeance LPX 8 GB,29.99,"[4,2400]","[2,4]",3.749,Black / Yellow,13.333,16
G.Skill Trident Z RGB 32 GB,174.99,"[4,4000]","[2,16]",5.468,Black,8,16
Patriot Signature Line 16 GB,26.99,"[4,3200]","[1,16]",1.687,,13.75,22
Corsair Vengeance RGB 32 GB,114.99,"[5,5600]","[2,16]",3.593,Black / Gray,12.857,36
TEAMGROUP Elite 8 GB,22.99,"[5,5200]","[1,8]",2.874,Black,16.154,42
G.Skill Trident Z Neo 32 GB,149.99,"[4,3600]","[2,16]",4.687,Black / Silver,8.889,16
G.Skill Trident Z5 64 GB,213.74,"[5,6000]","[2,32]",3.34,Black,10,30
Timetec PINNACLE Konduit 32 GB,49.99,"[4,3200]","[1,32]",1.562,White,10,16
Timetec 75TT133U2R8-8G 8 GB,11.99,"[3,1333]","[1,8]",1.499,Green / Black,13.503,9
Corsair Vengeance RGB Pro 64 GB,179.99,"[4,3200]","[4,16]",2.812,Black,10,16
Lexar THOR 16 GB,,"[4,3600]","[2,8]",,White,10,18
G.Skill Ripjaws S5 64 GB,169.99,"[5,5200]","[2,32]",2.656,Black,13.846,36
Corsair Vengeance RGB Pro SL 64 GB,184.99,"[4,3200]","[4,16]",2.89,White,10,16
Corsair Dominator Platinum RGB 32 GB,204.99,"[5,7000]","[2,16]",6.406,Black,9.714,34
Samsung M393A8G40MB2-CVF 64 GB,114.21,"[4,2933]","[1,64]",1.785,Green / Black,14.32,21
TEAMGROUP Elite 8 GB,17.98,"[4,2666]","[1,8]",2.248,Black,14.254,19
Crucial CT4G4DFS824A 4 GB,14.99,"[4,2400]","[1,4]",3.748,Black / Green,14.167,17
Corsair Vengeance LPX 32 GB,,"[4,3200]","[2,16]",,White,10,16
TEAMGROUP T-Create Expert 48 GB,194.99,"[5,7200]","[2,24]",4.062,White,9.444,34
Patriot Viper Elite II 32 GB,57.99,"[4,3600]","[2,16]",1.812,Red / Black,11.111,20
Kingston FURY Beast 32 GB,82.95,"[4,3200]","[2,16]",2.592,Black,10,16
Corsair Vengeance RGB 48 GB,159.99,"[5,5600]","[2,24]",3.333,Black,14.286,40
Kingston HyperX Fury RGB 16 GB,,"[4,3600]","[2,8]",,Black / Silver,9.444,17
Corsair Vengeance LPX 32 GB,76.99,"[4,3600]","[2,16]",2.406,Red,10,18
TEAMGROUP T-Force Vulcan 32 GB,86.99,"[5,6000]","[2,16]",2.718,Red,12.667,38
Kingston FURY Beast 16 GB,71.37,"[5,6000]","[1,16]",4.461,Black,12,36
Corsair Dominator Platinum RGB 64 GB,244.99,"[4,3600]","[4,16]",3.828,Black,10,18
G.Skill Aegis 16 GB,40.13,"[4,2133]","[2,8]",2.508,Black / Red,14.065,15
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,74.98,"[4,3200]","[2,16]",2.343,Black / Gold,10,16
TEAMGROUP T-Force Delta RGB 32 GB,,"[5,8000]","[2,16]",,White / Silver,9.5,38
Kingston ValueRAM 32 GB,639.99,"[4,2133]","[2,16]",20,Green,14.065,15
OLOy OWL 16 GB,,"[4,3200]","[2,8]",,Orange,10,16
Patriot Viper Elite II 32 GB,53.99,"[4,2666]","[2,16]",1.687,Red / Black,12.003,16
Corsair Vengeance RGB 32 GB,144.99,"[5,7000]","[2,16]",4.531,Black / Silver,11.429,40
Corsair Vengeance RGB 32 GB,119.99,"[5,6200]","[2,16]",3.75,Black,11.613,36
Kingston FURY Renegade 16 GB,117.29,"[4,4800]","[2,8]",7.331,Black,7.917,19
Kingston FURY Renegade 64 GB,239.99,"[5,6000]","[2,32]",3.75,Silver / Black,10.667,32
Corsair Vengeance 64 GB,174.99,"[5,4400]","[2,32]",2.734,Black / Gray,16.364,36
G.Skill Aegis 16 GB,31.99,"[4,3000]","[1,16]",1.999,Red / Black,10.667,16
Crucial CT8G4DFS8266 8 GB,26.99,"[4,2666]","[1,8]",3.374,Green / Black,14.254,19
Kingston FURY Beast 8 GB,28.09,"[4,3600]","[1,8]",3.511,Black,9.444,17
ADATA XPG SPECTRIX D50 16 GB,91.97,"[4,3600]","[2,8]",5.748,Black,10,18
Corsair Vengeance RGB Pro 16 GB,69.98,"[4,3600]","[2,8]",4.374,White,10,18
G.Skill Ripjaws V 32 GB,,"[4,3600]","[2,16]",,Red / Black,10.556,19
Patriot Viper 4 Blackout 16 GB,38.99,"[4,3600]","[2,8]",2.437,Black,10,18
G.Skill Trident Z5 RGB 48 GB,279.99,"[5,8000]","[2,24]",5.833,Silver / Black,10,40
G.Skill Ripjaws S5 48 GB,114.99,"[5,6000]","[2,24]",2.396,Black,13.333,40
G.Skill Trident Z Royal 16 GB,98.99,"[4,4800]","[2,8]",6.187,Silver,7.083,17
Lexar Ares RGB 16 GB,64.98,"[4,4000]","[2,8]",4.061,White,9,18
Kingston FURY Beast RGB 32 GB,139.99,"[5,6000]","[2,16]",4.375,Black,13.333,40
TEAMGROUP T-Force Xtreem ARGB 64 GB,149.99,"[4,3600]","[2,32]",2.344,White,10,18
Patriot Viper Steel 16 GB,42.99,"[4,3600]","[2,8]",2.687,Silver / Black,9.444,17
Corsair Mac Memory 4 GB,9.99,"[3,1333]","[1,4]",2.498,Black / Green,13.503,9
Corsair Vengeance RGB 96 GB,284.99,"[5,5200]","[2,48]",2.969,Black,14.615,38
TEAMGROUP T-Force Delta RGB 32 GB,129.99,"[5,7000]","[2,16]",4.062,Black / Silver,9.714,34
Corsair Vengeance LPX 16 GB,,"[4,3600]","[2,8]",,Black / Yellow,10,18
Crucial Ballistix Sport LT 8 GB,,"[4,2400]","[1,8]",,Silver,13.333,16
Kingston ValueRAM 16 GB,39.49,"[4,2666]","[1,16]",2.468,Green,14.254,19
G.Skill Trident Z RGB 96 GB,359.99,"[5,6400]","[2,48]",3.75,Silver / Black,10,32
Corsair Vengeance RGB Pro SL 16 GB,49.99,"[4,3600]","[2,8]",3.124,Black,10,18
Corsair Vengeance RGB 64 GB,194.99,"[5,5200]","[2,32]",3.047,White / Gray,15.385,40
G.Skill Trident Z Royal 64 GB,199.99,"[4,4000]","[2,32]",3.125,Silver,9,18
ADATA XPG SPECTRIX D50 32 GB,79.98,"[4,3600]","[2,16]",2.499,Black,10,18
G.Skill TridentZ RGB 16 GB,123.23,"[4,4000]","[2,8]",7.702,Black,8.5,17
G.Skill Trident Z5 RGB 32 GB,109.99,"[5,6000]","[2,16]",3.437,Black,12,36
TEAMGROUP T-Force Delta RGB 32 GB,114.99,"[5,6800]","[2,16]",3.593,White / Black,10,34
Samsung M393A2G40EB1-CRC 16 GB,20.93,"[4,2400]","[1,16]",1.308,Black / Green,14.167,17
Samsung M393A1G40EB1-CRC 8 GB,11,"[4,2400]","[1,8]",1.375,Green / Black,14.167,17
OLOy Blade RGB 64 GB,209.99,"[5,6400]","[2,32]",3.281,Black,10,32
G.Skill Flare X 16 GB,42.99,"[4,3200]","[2,8]",2.687,Black,10,16
Samsung M393A4K40BB1-CRC 32 GB,36.86,"[4,2400]","[1,32]",1.152,Green,14.167,17
Patriot Viper Steel 16 GB,31.99,"[4,3600]","[1,16]",1.999,Gray,10,18
Corsair Vengeance LPX 32 GB,,"[4,3000]","[2,16]",,White,10,15
TEAMGROUP T-Force Xtreem ARGB 32 GB,169.99,"[4,3600]","[2,16]",5.312,White,7.778,14
Mushkin Redline Lumina 32 GB,80.98,"[4,3600]","[2,16]",2.531,Black,8.889,16
ADATA XPG CASTER RGB 32 GB,,"[5,6000]","[2,16]",,Black / Silver,10,30
Corsair Vengeance LPX 128 GB,334.99,"[4,3000]","[8,16]",2.617,Black / Yellow,10,15
GOODRAM IRDM PRO 16 GB,67.72,"[4,3600]","[2,8]",4.232,Black,10,18
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"[4,3200]","[2,8]",,Black / Gold,10,16
Mushkin Enhanced Redline Stiletto 16 GB,42.99,"[4,3200]","[2,8]",2.687,Black,8.75,14
Corsair Vengeance RGB Pro 128 GB,314.99,"[4,3200]","[4,32]",2.461,Black,10,16
Kingston Fury Renegade RGB 32 GB,238.5,"[5,7200]","[2,16]",7.453,Silver / Black,10.556,38
Crucial Ballistix RGB 16 GB,,"[4,3600]","[2,8]",,White,8.889,16
Kingston FURY Beast RGB 32 GB,135.99,"[5,5600]","[2,16]",4.25,Black,14.286,40
G.Skill Ripjaws V 128 GB,549.18,"[4,4000]","[4,32]",4.29,Black,9,18
TEAMGROUP T-Force Delta RGB 32 GB,199.99,"[5,7800]","[2,16]",6.25,Black / Silver,9.744,38
Crucial Ballistix 32 GB,199.57,"[4,3200]","[2,16]",6.237,White,10,16
Kingston FURY Beast 32 GB,139.73,"[5,5600]","[2,16]",4.367,Black,14.286,40
Klevv CRAS XR5 RGB 32 GB,,"[5,6000]","[2,16]",,White / Black,13.333,40
Corsair Vengeance LPX 8 GB,19.98,"[4,2400]","[1,8]",2.498,Black / Yellow,11.667,14
TEAMGROUP T-Force Vulcan Z 8 GB,25.43,"[4,3200]","[1,8]",3.179,Black,10,16
Corsair Vengeance RGB Pro SL 32 GB,94.99,"[4,3600]","[2,16]",2.968,Black,10,18
TEAMGROUP T-Force Delta RGB 48 GB,,"[5,7200]","[2,24]",,Black,9.444,34
Kingston FURY Beast 16 GB,68.03,"[5,5600]","[1,16]",4.252,Black,12.857,36
Patriot Viper Steel RGB 16 GB,44.99,"[4,3200]","[2,8]",2.812,Black,11.25,18
Crucial CT2K16G56C46S5 32 GB,80.48,"[5,5600]","[2,16]",2.515,Black,16.429,46
G.Skill Trident Z5 RGB 32 GB,114.99,"[5,6000]","[2,16]",3.593,Black,10.667,32
Corsair Vengeance RGB Pro SL 64 GB,189.99,"[4,3600]","[4,16]",2.969,Black,10,18
Mushkin Silverline 8 GB,199.63,"[2,800]","[2,4]",24.954,Gray / Silver,15,6
Thermaltake TOUGHRAM RGB 16 GB,129.99,"[4,3600]","[2,8]",8.124,Black / Silver,10,18
Corsair Vengeance RGB 32 GB,134.99,"[5,6600]","[2,16]",4.218,Black,11.515,38
GeIL Polaris RGB 32 GB,,"[5,5200]","[2,16]",,Red,13.077,34
TEAMGROUP T-Force DELTAa RGB 32 GB,92.99,"[5,6000]","[2,16]",2.906,Black,12.667,38
G.Skill Ripjaws V 16 GB,72.99,"[4,3200]","[2,8]",4.562,Black,8.75,14
TEAMGROUP T-Force Delta RGB 32 GB,84.99,"[4,4000]","[2,16]",2.656,Black,9,18
Silicon Power SP008GLSTU160N02 8 GB,12.99,"[3,1600]","[1,8]",1.624,Green,13.75,11
Crucial CT102464BD160B 8 GB,22.29,"[3,1600]","[1,8]",2.786,Black / Green,13.75,11
Silicon Power SP004GBLFU266X02 4 GB,,"[4,2666]","[1,4]",,,14.254,19
Kingston HyperX Fury RGB 32 GB,,"[4,3200]","[2,16]",,Black,10,16
Gloway LYSB01EHFW722-ELECTRNCS 8 GB,,"[4,2400]","[1,8]",,Black / White,13.333,16
G.Skill Trident Z5 RGB 32 GB,,"[5,6400]","[2,16]",,White / Black,10,32
Corsair Vengeance RGB 64 GB,194.99,"[5,5200]","[2,32]",3.047,Gray,15.385,40
Corsair Vengeance LPX 16 GB,44.99,"[4,2933]","[2,8]",2.812,Black / Yellow,10.91,16
Corsair CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SD,,"[4,3000]","[2,8]",,White / Black,10.667,16
Silicon Power XPOWER Turbine 32 GB,52.99,"[4,3200]","[2,16]",1.656,Blue,10,16
Corsair Vengeance 64 GB,229.99,"[5,6200]","[2,32]",3.594,Black / Gray,10.323,32
Corsair Vengeance RGB Pro 16 GB,74.99,"[4,3600]","[2,8]",4.687,Black,8.889,16
TEAMGROUP Elite Plus 32 GB,,"[5,4800]","[2,16]",,Black,16.667,40
Corsair Vengeance RGB RT 32 GB,89.99,"[4,3200]","[2,16]",2.812,Black,10,16
Corsair Vengeance LPX 16 GB,79.99,"[4,4000]","[2,8]",4.999,Black / Yellow,9.5,19
Patriot Viper Elite II 16 GB,33.99,"[4,4000]","[1,16]",2.124,Red / Black,10,20
Crucial CT2K16G4RFD4213 32 GB,59.79,"[4,2133]","[2,16]",1.868,Green,14.065,15
G.Skill Trident Z5 RGB 32 GB,119.99,"[5,6800]","[2,16]",3.75,Silver / Black,10,34
TEAMGROUP T-Force Delta RGB 64 GB,145.99,"[4,3600]","[2,32]",2.281,Black,10,18
Kingston FURY Beast RGB 32 GB,130.09,"[5,4800]","[2,16]",4.065,Black,15.833,38
OLOy ND4U1632161DJ0DA 32 GB,57.99,"[4,3200]","[2,16]",1.812,Black,10,16
Patriot Signature Line 16 GB,33.99,"[4,3200]","[2,8]",2.124,,11.875,19
ADATA XPG LANCER 16 GB,,"[5,5200]","[2,8]",,Black,14.615,38
Crucial Ballistix Sport LT 16 GB,,"[4,2666]","[2,8]",,Red,12.003,16
G.Skill Trident Z5 RGB 32 GB,114.99,"[5,6000]","[2,16]",3.593,White / Black,10,30
G.Skill Trident Z Neo 32 GB,87.99,"[4,3200]","[2,16]",2.75,Silver / Black,10,16
Corsair Vengeance 32 GB,114.99,"[5,6000]","[2,16]",3.593,White / Gray,12,36
Kingston FURY Beast RGB 64 GB,171.51,"[4,3600]","[2,32]",2.68,Black,10,18
TEAMGROUP T-Force Vulcan 64 GB,210.92,"[5,6000]","[2,32]",3.296,Red,12.667,38
Corsair CMV8GX4M1A2133C15 8 GB,19.99,"[4,2133]","[1,8]",2.499,Black,14.065,15
GeIL Dragon RAM 32 GB,,"[4,3000]","[2,16]",,White / Gold,10,15
Crucial Ballistix 8 GB,,"[4,3600]","[1,8]",,Black,8.889,16
Mushkin Silverline 64 GB,99.99,"[4,3200]","[2,32]",1.562,Silver,13.75,22
Corsair Dominator Platinum RGB 32 GB,159.99,"[5,6000]","[2,16]",5,Black,12,36
G.Skill Ripjaws V 8 GB,33.99,"[4,3200]","[2,4]",4.249,Black,10,16
Corsair Dominator Titanium 96 GB,449.99,"[5,6400]","[2,48]",4.687,White,10,32
Patriot Viper Elite II 16 GB,35.99,"[4,3200]","[2,8]",2.249,Red / Black,11.25,18
Kingston Fury Beast RGB Special Edition 16 GB,62.99,"[4,3600]","[2,8]",3.937,White,9.444,17
G.Skill Trident Z5 Neo 32 GB,104.99,"[5,5600]","[2,16]",3.281,Black,10.714,30
Corsair Vengeance RGB Pro SL 32 GB,119.99,"[4,4000]","[2,16]",3.75,Black,9,18
G.Skill Trident Z5 Neo 32 GB,102.99,"[5,6000]","[2,16]",3.218,Black,12,36
TEAMGROUP Elite 16 GB,40.99,"[5,5600]","[1,16]",2.562,Black,16.429,46
TEAMGROUP T-Force Delta RGB 32 GB,89.99,"[5,5200]","[2,16]",2.812,Black,15.385,40
ADATA XPG GAMMIX D10 16 GB,,"[4,3000]","[2,8]",,Black / White,10.667,16
Corsair Dominator Platinum RGB 32 GB,169.99,"[5,6000]","[2,16]",5.312,Black,10,30
G.Skill Trident Z5 RGB 48 GB,249.99,"[5,7600]","[2,24]",5.208,Black,10,38
Corsair Vengeance LPX 8 GB,24.99,"[4,3600]","[1,8]",3.124,Black,10,18
Patriot PSD34G160081 4 GB,10.99,"[3,1600]","[1,4]",2.748,Green,13.75,11
Corsair Vengeance RGB Pro 16 GB,59.99,"[4,2666]","[2,8]",3.749,Black,12.003,16
Kingston FURY Beast 8 GB,25.07,"[4,2666]","[1,8]",3.134,Black,12.003,16
Mushkin Redline Lumina 64 GB,149.99,"[4,3600]","[2,32]",2.344,Black,8.889,16
G.Skill Ripjaws Z 32 GB,122.35,"[3,2400]","[4,8]",3.823,,9.167,11
G.Skill Trident Z5 RGB 48 GB,204.99,"[5,7200]","[2,24]",4.271,Silver / Black,10,36
G.Skill Ripjaws S5 64 GB,154.99,"[5,5200]","[2,32]",2.422,White,13.846,36
Corsair Dominator Titanium 32 GB,214.99,"[5,7000]","[2,16]",6.718,White,9.714,34
Corsair Vengeance RGB Pro SL 16 GB,69.98,"[4,3600]","[2,8]",4.374,Black,8.889,16
Kingston KSM48R40BD4TMM-64HMR 64 GB,239.99,"[5,4800]","[1,64]",3.75,Green,16.667,40
Corsair Vengeance LPX 16 GB,44.99,"[4,3000]","[2,8]",2.812,White,10.667,16
Corsair Vengeance RGB Pro 256 GB,694.99,"[4,3200]","[8,32]",2.715,Black,10,16
Kingston HyperX Fury 8 GB,,"[4,2400]","[1,8]",,Black / White,12.5,15
ADATA XPG SPECTRIX D60G 32 GB,,"[4,3200]","[2,16]",,Silver / Black,10,16
Corsair Dominator Titanium 32 GB,174.99,"[5,6000]","[2,16]",5.468,Black,10,30
G.Skill Trident Z5 RGB 64 GB,189.99,"[5,5600]","[2,32]",2.969,Black,12.857,36
G.Skill Ripjaws Z 32 GB,,"[3,1600]","[4,8]",,Black / Red,12.5,10
G.Skill Aegis 8 GB,21.64,"[4,2133]","[1,8]",2.705,Black / Red,14.065,15
TEAMGROUP T-Force Xtreem ARGB 16 GB,79.98,"[4,3600]","[2,8]",4.999,Black,7.778,14
Corsair Dominator Platinum RGB 32 GB,169.99,"[5,6000]","[2,16]",5.312,Black,12,36
G.Skill Ripjaws S5 32 GB,91.99,"[5,5600]","[2,16]",2.875,White,10.714,30
Timetec FBA_75TT160UL1R8-4G 16 GB,17.98,"[3,1600]","[2,8]",1.124,Black,13.75,11
Corsair Vengeance 32 GB,119.99,"[5,6600]","[2,16]",3.75,Black / Silver,11.515,38
OLOy MD4U0836180BHKDA 16 GB,37.99,"[4,3600]","[2,8]",2.374,Black,10,18
Kingston Renegade Silver 16 GB,74.37,"[5,6000]","[1,16]",4.648,Silver / Black,10.667,32
Patriot Viper Elite II 16 GB,28.99,"[4,3200]","[1,16]",1.812,Red / Black,11.25,18
Crucial Classic 64 GB,199.99,"[5,5600]","[2,32]",3.125,Black,16.429,46
Corsair Dominator Titanium 32 GB,184.99,"[5,6400]","[2,16]",5.781,White,10,32
G.Skill Ripjaws S5 96 GB,399.99,"[5,6800]","[2,48]",4.167,Black,10,34
Corsair Vengeance RGB Pro 32 GB,144.99,"[4,3600]","[4,8]",4.531,Black,8.889,16
Corsair ValueSelect 4 GB,14.99,"[4,2400]","[1,4]",3.748,Black,13.333,16
G.Skill TridentZ RGB 128 GB,899.99,"[4,3600]","[8,16]",7.031,Black,7.778,14
G.Skill Trident Z Royal 256 GB,,"[4,3200]","[8,32]",,Gold,8.75,14
TEAMGROUP T-Force Dark Za 32 GB,,"[4,3600]","[2,16]",,Black / Silver,10,18
Timetec PINNACLE Konduit RGB 32 GB,66.99,"[4,3200]","[2,16]",2.093,White,10,16
Corsair Dominator Titanium 32 GB,184.99,"[5,6400]","[2,16]",5.781,Black,10,32
TEAMGROUP T-Force Delta RGB 32 GB,169.99,"[5,7600]","[2,16]",5.312,White / Silver,9.474,36
PNY XLR8 Gaming EPIC-X RGB 16 GB,79.98,"[4,4600]","[2,8]",4.999,Black,8.261,19
Corsair Vengeance RGB Pro 64 GB,,"[4,4000]","[2,32]",,Black,9,18
Kingston ValueRAM 2 GB,16.55,"[2,800]","[1,2]",8.275,Green,15,6
Kingston KVR13N9S6/2 2 GB,19.97,"[3,1333]","[1,2]",9.985,Black / Green,13.503,9
G.Skill Trident Z5 Neo RGB 32 GB,109.99,"[5,5600]","[2,16]",3.437,Black,10.714,30
Mushkin Essentials 64 GB,99.98,"[4,2666]","[2,32]",1.562,Green / Black,14.254,19
Kingston FURY Beast 64 GB,200.98,"[5,4800]","[2,32]",3.14,Black,15.833,38
Crucial Classic 16 GB,55.99,"[5,5200]","[2,8]",3.499,Black,16.154,42
Neo Forza FAYE 32 GB,77.33,"[4,4400]","[2,16]",2.417,Black / Silver,8.636,19
Corsair Vengeance RGB RS 64 GB,154.99,"[4,3600]","[2,32]",2.422,Black,10,18
G.Skill Ripjaws V 16 GB,42.99,"[4,3600]","[2,8]",2.687,Red / Black,10.556,19
Corsair Vengeance 32 GB,89.99,"[5,5200]","[1,32]",2.812,Black,15.385,40
Corsair Vengeance RGB 96 GB,369.99,"[5,6400]","[2,48]",3.854,Black / Silver,10,32
Kingston HyperX Fury 8 GB,,"[3,1866]","[2,4]",,Black / Silver,10.718,10
G.Skill Trident Z 16 GB,60.62,"[4,3200]","[2,8]",3.789,Red / Silver,10,16
G.Skill Trident Z RGB 16 GB,,"[4,4000]","[2,8]",,Black,9,18
G.Skill Trident Z Neo 128 GB,329.99,"[4,3600]","[4,32]",2.578,Silver / Black,10,18
G.Skill Trident Z Royal 32 GB,214.6,"[4,4000]","[2,16]",6.706,White,8,16
TEAMGROUP Elite Plus 16 GB,36.99,"[5,4800]","[1,16]",2.312,Silver,16.667,40
Patriot Signature Line 8 GB,15.99,"[4,2400]","[1,8]",1.999,Green / Black,14.167,17
Corsair Vengeance RGB 32 GB,,"[5,5600]","[2,16]",,Black,14.286,40
G.Skill Aegis 16 GB,,"[4,2666]","[2,8]",,Red / Black,14.254,19
G.Skill Ripjaws X 16 GB,61.72,"[3,1600]","[4,4]",3.857,Black / Red,11.25,9
Kingston HyperX Fury 16 GB,331,"[3,1866]","[2,8]",20.688,Black,11.79,11
Corsair Vengeance 64 GB,,"[5,5600]","[2,32]",,Black,12.857,36
Patriot Viper 4 32 GB,110.28,"[4,3200]","[2,16]",3.446,Red / Black,10,16
G.Skill Trident Z RGB 16 GB,87.99,"[4,3200]","[2,8]",5.499,Black,8.75,14
ADATA XPG LANCER RGB 32 GB,149.99,"[5,7200]","[2,16]",4.687,Black,9.444,34
G.Skill Trident Z5 32 GB,102.51,"[5,5600]","[2,16]",3.203,Silver / Black,12.857,36
Kingston Renegade Silver 32 GB,149.99,"[5,6400]","[2,16]",4.687,Silver / Black,10,32
Corsair Dominator Titanium 64 GB,319.99,"[5,6400]","[2,32]",5,White,10,32
TEAMGROUP Elite 16 GB,,"[4,2666]","[2,8]",,Black,14.254,19
Corsair Vengeance RGB Pro 16 GB,59.99,"[4,3000]","[2,8]",3.749,White,10,15
Patriot Viper Steel RGB 16 GB,34.49,"[4,3600]","[1,16]",2.156,Black,11.111,20
Corsair Dominator Platinum RGB 32 GB,157.24,"[4,3200]","[4,8]",4.914,Black,10,16
Kingston FURY Beast 32 GB,114.1,"[5,5600]","[1,32]",3.566,Black,14.286,40
Crucial Ballistix Sport 16 GB,99.99,"[3,1600]","[2,8]",6.249,Black / Silver,11.25,9
G.Skill Value 8 GB,19.43,"[4,2666]","[1,8]",2.429,Black,14.254,19
Patriot Viper Elite II 32 GB,54.99,"[4,3200]","[1,32]",1.718,Red / Black,11.25,18
Kingston FURY 64 GB,250.87,"[5,5600]","[2,32]",3.92,White,14.286,40
ADATA XPG LANCER RGB 32 GB,154.19,"[5,5200]","[2,16]",4.818,White,14.615,38
Corsair Vengeance LPX 8 GB,24.93,"[4,2400]","[1,8]",3.116,Red,13.333,16
TEAMGROUP Elite 16 GB,42.99,"[5,6000]","[1,16]",2.687,Black,16,48
Apacer Panther-Golden 8 GB,,"[4,2666]","[1,8]",,Black / Gold,12.003,16
ADATA XPG Z1 16 GB,,"[4,3000]","[2,8]",,Silver / Black,10.667,16
G.Skill Trident Z5 RGB 32 GB,109.99,"[5,6000]","[2,16]",3.437,White / Black,10.667,32
G.Skill Trident Z5 RGB 64 GB,199.99,"[5,6000]","[2,32]",3.125,Black,10.667,32
TEAMGROUP T-Create Expert 32 GB,89.99,"[5,6400]","[2,16]",2.812,White,12.5,40
TEAMGROUP T-Force Delta RGB 32 GB,129.99,"[5,7000]","[2,16]",4.062,Black / Silver,9.714,34
TEAMGROUP T-Force Delta RGB 16 GB,50.64,"[4,3200]","[2,8]",3.165,White,10,16
Corsair Dominator Platinum RGB 64 GB,229.99,"[4,3200]","[4,16]",3.594,White,10,16
Kingston FURY Renegade 32 GB,215.67,"[5,7200]","[2,16]",6.74,Silver / Black,10.556,38
Crucial CT64G4LFQ424A 64 GB,,"[4,2400]","[1,64]",,Black / Green,14.167,17
G.Skill Ripjaws V 16 GB,,"[4,3200]","[2,8]",,Black,10,16
Lexar Hades OC 16 GB,37.99,"[4,3600]","[2,8]",2.374,Gray / Black,10,18
TEAMGROUP T-Force Xtreem ARGB 32 GB,111.2,"[4,4000]","[2,16]",3.475,White,9,18
Corsair Vengeance RGB 32 GB,139.99,"[5,6400]","[2,16]",4.375,Black,11.875,38
Corsair Vengeance RGB Pro 32 GB,94.99,"[4,2666]","[2,16]",2.968,White,12.003,16
Corsair Dominator Platinum RGB 32 GB,134.99,"[5,4800]","[2,16]",4.218,Black,14.167,34
Kingston FURY Beast 16 GB,71.97,"[5,6000]","[1,16]",4.498,Black / Silver,13.333,40
Kingston FURY Beast RGB 16 GB,72.45,"[5,5600]","[1,16]",4.528,Black,12.857,36
Corsair Dominator Platinum 16 GB,,"[4,2400]","[2,8]",,Black / Silver,8.333,10
Kingston HyperX Fury RGB 8 GB,,"[4,3200]","[1,8]",,Black,10,16
Patriot Viper RGB 32 GB,107.99,"[5,6000]","[2,16]",3.375,Black / White,12,36
Kingston ValueRAM 16 GB,48.49,"[5,4800]","[1,16]",3.031,Green,16.667,40
Kingston FURY Beast RGB 8 GB,41.99,"[5,5600]","[1,8]",5.249,Black,14.286,40
TEAMGROUP T-Force Zeus 32 GB,54.99,"[4,3200]","[2,16]",1.718,Red / Black,10,16
Patriot Viper Steel 16 GB,43.99,"[4,3733]","[2,8]",2.749,Silver / Black,9.108,17
Kingston FURY Renegade 32 GB,174.28,"[5,6400]","[2,16]",5.446,White / Silver,10,32
Patriot Viper Steel RGB 8 GB,23.99,"[4,3600]","[1,8]",2.999,Black,11.111,20
SK Hynix HMAA2GU6CJR8N-XN 16 GB,,"[4,3200]","[1,16]",,Green,13.75,22
G.Skill Trident Z5 RGB 64 GB,209.99,"[5,6000]","[2,32]",3.281,Black,10,30
G.Skill NT 4 GB,,"[4,2400]","[1,4]",,Black,12.5,15
Kingston FURY Beast 64 GB,229.99,"[5,6000]","[2,32]",3.594,Black,13.333,40
GeIL Orion RGB AMD Edition 16 GB,34.99,"[4,3600]","[2,8]",2.187,Red,10,18
Corsair Vengeance RGB 48 GB,184.99,"[5,7000]","[2,24]",3.854,Black,10.286,36
Kingston Server Premier 16 GB,46.8,"[4,3200]","[1,16]",2.925,,13.75,22
Corsair Vengeance RGB Pro SL 32 GB,114.99,"[4,3200]","[4,8]",3.593,Black,10,16
Corsair Vengeance Pro 16 GB,265.32,"[3,1600]","[2,8]",16.582,Black / Red,11.25,9
G.Skill Aegis 4 GB,14.14,"[4,2400]","[1,4]",3.535,Black / Red,12.5,15
